"","SiteName","BlockNo","PlotNo","Subplot No","Subplot X","Subplot Y","agohet","aircar","anaarv","bare","brimin","carpac","cardamine","cerglo","clapur","collinsia","cynech","daucpusil","delgra","delvar","diccap","erobot","eupspa","galapa","galpar","gerdis","germol","hypgla","latsph","astragalus","linbic","lomatium","lotmic","lupbic","miccal","oak","pink cup opposite","planot","rancal","rock","sanbip","scapec","shieldseed","sisbel","thycur","tricil","torilis","trialbo","trimicrodon","tribif","tridub","trieri","trifuc","trihir","unkforb","vicsat","casatt","wood"
"1336","HREC","3","1","8","8","7","5","","","","","","","","","","","2","","","","","","","1","","","3","","","","","","3","","","","","","","2","","","","","","","","","","","","","","","","",""
"1337","HREC","3","1","9","1","8","2","","1","","","","","","","","","3","","","1","","","","2","","","4","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","",""
"1338","HREC","3","1","10","2","8","2","","","","","","","","","","","4","","","","","","","1","","","5","","","","","","2","","","","","","","2","","","","","","","","","","","","","","","","",""
"1339","HREC","3","1","11","3","8","2","","","2","","","","","","","","4","","","","","","","2","","","5","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","",""
"1340","HREC","3","1","12","4","8","1","","","","","","","","","","","4","","","","","","","1","","1","5","1","","","","","1","","","","","","","2","","","","","","1","","","","","","","","","","",""
"1341","HREC","3","1","13","5","8","2","","","","","","","","","","","5","","","","","","","2","","","4","","","","","","1","","","","","","","2","","","","","","","","","","","","","","","","",""
"1342","HREC","3","1","14","6","8","2","","","","","","","","","","","3","","","1","","","","1","","","4","","","","","","1","","","","","","","2","","","","","","","","","","","","","","","","",""
"1343","HREC","3","1","15","7","8","3","","","","","","","","","","","2","","","2","","","","1","","","3","1","","","","","1","","","","","","","2","","","","","","","","1","","","","","","","","",""
"1344","HREC","3","1","16","8","8","4","","1","","","","","","","","","3","","","","","","","1","","","3","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","",""
"1345","HREC","3","2","1","1","1","1","","","20","","","","","","","","4","","","","","","","","","","5","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","",""
"1346","HREC","3","2","2","2","1","1","","","","","","","","","","","4","","","","","","","","","","4","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"1347","HREC","3","2","3","3","1","1","","","","","","","","","","","4","","","","1","","","","","","4","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"1348","HREC","3","2","4","4","1","1","","","","","","","","","","","2","","","1","","","","","","1","6","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1349","HREC","3","2","5","5","1","","","","","","","","","","","","3","","","1","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1350","HREC","3","2","6","6","1","2","","","5","","","","","","","","2","","","","","","","1","","","5","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"1351","HREC","3","2","7","7","1","3","","","","","","","","","","","2","","","1","","","","","","","5","","","","","1","","11","","","","","","","","","","","","2","","","","","","","","","","",""
"1352","HREC","3","2","8","8","1","2","","","","","","","","","","","3","","","","","","","","","1","5","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","",""
"1353","HREC","3","2","9","1","2","2","","","4","","","","","","","","4","","","1","1","","","1","","","5","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","",""
"1354","HREC","3","2","10","2","2","1","","","10","","","","","","","","3","","","","","","","","","","5","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","",""
"1355","HREC","3","2","11","3","2","1","","","10","","","","","","","","3","","","","","","","","","","4","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"1356","HREC","3","2","12","4","2","","","","","","","","","","","","2","","","1","","","","","","","4","","","","","","1","3","","","","","","1","","","","","","","","","","","","","","","","",""
"1357","HREC","3","2","13","5","2","4","","","","","","","","","","","2","","","1","","","","","","","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1358","HREC","3","2","14","6","2","3","","","1","","","","","","","","3","","","","","","","","","","4","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1359","HREC","3","2","15","7","2","2","","","","","","","","","","","4","","","2","","","","","","","5","","","","","","","","","","","","","1","","","2","","","","","","","","","","","","","",""
"1360","HREC","3","2","16","8","2","","","2","","","","","","","","","2","","","","","","","","","","5","","","","","","1","","","","","","","2","","","3","","","","","","","","","","","","","",""
"1361","HREC","3","2","1","1","3","3","","","","","","","","","","","4","","","2","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1362","HREC","3","2","2","2","3","2","","","","","","","","","","","3","","","1","","","","","","","6","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","",""
"1363","HREC","3","2","3","3","3","","","","","","","","","","","","4","","","1","","","","1","","","5","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1364","HREC","3","2","4","4","3","2","","","","","","","","","","","4","","","","","","","","","","4","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"1365","HREC","3","2","5","5","3","2","","","","","","","","","","","4","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1366","HREC","3","2","6","6","3","","","","3","","","","","","","","3","","","1","","","","","","","3","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1367","HREC","3","2","7","7","3","3","","","","","","","","","","","3","","","","","","","","","","3","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"1368","HREC","3","2","8","8","3","5","","","","","","","","","","","3","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1369","HREC","3","2","9","1","4","3","","","","","","","","","","","3","","","2","1","","","1","","","5","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"1370","HREC","3","2","10","2","4","3","","","","","","","","","","","3","","","","","","","","","","5","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1371","HREC","3","2","11","3","4","2","","","","","","","","","","","4","","","2","","","","","","","5","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","",""
"1372","HREC","3","2","12","4","4","5","","","","","","","","","","","4","","","1","","","","1","","","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1373","HREC","3","2","13","5","4","2","","","","","","","","","","","3","","","","","","","","","","3","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1374","HREC","3","2","14","6","4","2","","","","","","","","","","","2","","","","","","","","","","5","","","","","","1","","","","","","","","","","3","","","","","","","","","","","","","1",""
"1375","HREC","3","2","15","7","4","3","","","","","","","","","","","2","","","","","","","","","","5","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"1376","HREC","3","2","16","8","4","3","","","","","","","","","","","2","","","","","","","","","","5","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","",""
"1377","HREC","3","2","1","1","5","5","","","4","","","","","","","","3","","","","","","","","","","2","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1",""
"1378","HREC","3","2","2","2","5","4","","","","","","","","","","","3","","","","","","","","","","3","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"1379","HREC","3","2","3","3","5","5","","","","","","","","","","","4","","","","","","","","","","3","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"1380","HREC","3","2","4","4","5","4","","","","","","","","","","","5","","","","","","","","","","2","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"1381","HREC","3","2","5","5","5","6","","","","","","","","","","","3","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"1382","HREC","3","2","6","6","5","4","","","","","","","","","","","3","","","","1","","","","","","3","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1",""
"1383","HREC","3","2","7","7","5","3","","","","","","","","","","","3","","","","","","","","","","4","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","",""
"1384","HREC","3","2","8","8","5","5","","","4","","","","","","","","3","","","","","","","1","","","3","","","","","","2","","","","","","4","","","","2","","","","","","","","","","","","","",""
"1385","HREC","3","2","9","1","6","3","","","","","","","","","","","4","","","","","","","","","","4","","","","","","2","","","","","","","2","","","","","","","","","","","","","","","","",""
"1386","HREC","3","2","10","2","6","3","","","","","","","","","","","4","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
