block,plot,subplotres,subplotno,index,site_code,year,experiment_type,x,y,mid_x,mid_y,bl_x,ul_x,ur_x,br_x,bl_y,ul_y,ur_y,br_y
1,4,0.25,3,941,SFREC,2016,observational,1,2,0.625,7.875,0.5,0.5,0.75,0.75,7.75,8,8,7.75
1,4,0.25,4,942,SFREC,2016,observational,2,1,0.875,7.625,0.75,0.75,1,1,7.5,7.75,7.75,7.5
1,4,0.25,5,943,SFREC,2016,observational,1,1,1.125,7.125,1,1,1.25,1.25,7,7.25,7.25,7
1,4,0.25,6,944,SFREC,2016,observational,1,2,1.125,7.375,1,1,1.25,1.25,7.25,7.5,7.5,7.25
1,4,0.25,7,945,SFREC,2016,observational,1,2,1.625,7.875,1.5,1.5,1.75,1.75,7.75,8,8,7.75
1,4,0.25,8,946,SFREC,2016,observational,2,2,1.875,7.875,1.75,1.75,2,2,7.75,8,8,7.75
1,4,0.5,1,947,SFREC,2016,observational,1,1,0.25,7.25,0,0,0.5,0.5,7,7.5,7.5,7
1,4,0.5,2,948,SFREC,2016,observational,2,2,0.75,7.75,0.5,0.5,1,1,7.5,8,8,7.5
1,4,0.5,3,949,SFREC,2016,observational,1,1,1.25,7.25,1,1,1.5,1.5,7,7.5,7.5,7
1,4,0.5,4,950,SFREC,2016,observational,2,2,1.75,7.75,1.5,1.5,2,2,7.5,8,8,7.5
1,4,1,1,951,SFREC,2016,observational,1,2,0.5,7.5,0,0,1,1,7,8,8,7
1,4,1,2,952,SFREC,2016,observational,2,2,1.5,7.5,1,1,2,2,7,8,8,7
1,5,0.25,1,953,SFREC,2016,observational,1,1,6.125,1.625,6,6,6.25,6.25,1.5,1.75,1.75,1.5
1,5,0.25,2,954,SFREC,2016,observational,1,2,6.125,1.875,6,6,6.25,6.25,1.75,2,2,1.75
1,5,0.25,3,955,SFREC,2016,observational,2,1,6.875,1.625,6.75,6.75,7,7,1.5,1.75,1.75,1.5
1,5,0.25,4,956,SFREC,2016,observational,2,2,6.875,1.875,6.75,6.75,7,7,1.75,2,2,1.75
1,5,0.25,5,957,SFREC,2016,observational,1,1,7.125,1.625,7,7,7.25,7.25,1.5,1.75,1.75,1.5
1,5,0.25,6,958,SFREC,2016,observational,1,2,7.125,1.875,7,7,7.25,7.25,1.75,2,2,1.75
1,5,0.25,7,959,SFREC,2016,observational,1,2,7.625,1.375,7.5,7.5,7.75,7.75,1.25,1.5,1.5,1.25
1,5,0.25,8,960,SFREC,2016,observational,2,2,7.875,1.375,7.75,7.75,8,8,1.25,1.5,1.5,1.25
1,5,0.5,1,961,SFREC,2016,observational,1,2,6.25,1.75,6,6,6.5,6.5,1.5,2,2,1.5
1,5,0.5,2,962,SFREC,2016,observational,2,2,6.75,1.75,6.5,6.5,7,7,1.5,2,2,1.5
1,5,0.5,3,963,SFREC,2016,observational,1,2,7.25,1.75,7,7,7.5,7.5,1.5,2,2,1.5
1,5,0.5,4,964,SFREC,2016,observational,2,1,7.75,1.25,7.5,7.5,8,8,1,1.5,1.5,1
1,5,1,1,965,SFREC,2016,observational,1,2,6.5,1.5,6,6,7,7,1,2,2,1
1,5,1,2,966,SFREC,2016,observational,2,2,7.5,1.5,7,7,8,8,1,2,2,1
1,6,0.25,1,967,SFREC,2016,observational,1,1,4.125,3.625,4,4,4.25,4.25,3.5,3.75,3.75,3.5
1,6,0.25,2,968,SFREC,2016,observational,2,1,4.375,3.625,4.25,4.25,4.5,4.5,3.5,3.75,3.75,3.5
1,6,0.25,3,969,SFREC,2016,observational,2,1,4.875,3.625,4.75,4.75,5,5,3.5,3.75,3.75,3.5
1,6,0.25,4,970,SFREC,2016,observational,2,2,4.875,3.875,4.75,4.75,5,5,3.75,4,4,3.75
1,6,0.25,5,971,SFREC,2016,observational,1,1,5.625,3.125,5.5,5.5,5.75,5.75,3,3.25,3.25,3
1,6,0.25,6,972,SFREC,2016,observational,1,2,5.625,3.375,5.5,5.5,5.75,5.75,3.25,3.5,3.5,3.25
1,6,0.25,7,973,SFREC,2016,observational,1,1,5.625,3.625,5.5,5.5,5.75,5.75,3.5,3.75,3.75,3.5
1,6,0.25,8,974,SFREC,2016,observational,1,2,5.625,3.875,5.5,5.5,5.75,5.75,3.75,4,4,3.75
1,6,0.5,1,975,SFREC,2016,observational,1,2,4.25,3.75,4,4,4.5,4.5,3.5,4,4,3.5
1,6,0.5,2,976,SFREC,2016,observational,2,2,4.75,3.75,4.5,4.5,5,5,3.5,4,4,3.5
1,6,0.5,3,977,SFREC,2016,observational,2,1,5.75,3.25,5.5,5.5,6,6,3,3.5,3.5,3
1,6,0.5,4,978,SFREC,2016,observational,2,2,5.75,3.75,5.5,5.5,6,6,3.5,4,4,3.5
1,6,1,1,979,SFREC,2016,observational,1,2,4.5,3.5,4,4,5,5,3,4,4,3
1,6,1,2,980,SFREC,2016,observational,2,2,5.5,3.5,5,5,6,6,3,4,4,3
1,7,0.25,1,981,SFREC,2016,observational,1,1,4.125,5.125,4,4,4.25,4.25,5,5.25,5.25,5
1,7,0.25,2,982,SFREC,2016,observational,2,2,4.375,5.375,4.25,4.25,4.5,4.5,5.25,5.5,5.5,5.25
1,7,0.25,3,983,SFREC,2016,observational,1,1,4.125,5.625,4,4,4.25,4.25,5.5,5.75,5.75,5.5
1,7,0.25,4,984,SFREC,2016,observational,1,2,4.125,5.875,4,4,4.25,4.25,5.75,6,6,5.75
1,7,0.25,5,985,SFREC,2016,observational,1,1,5.625,4.125,5.5,5.5,5.75,5.75,4,4.25,4.25,4
1,7,0.25,6,986,SFREC,2016,observational,2,1,5.875,4.125,5.75,5.75,6,6,4,4.25,4.25,4
1,7,0.25,7,987,SFREC,2016,observational,1,2,5.625,4.875,5.5,5.5,5.75,5.75,4.75,5,5,4.75
1,7,0.25,8,988,SFREC,2016,observational,2,2,5.875,4.875,5.75,5.75,6,6,4.75,5,5,4.75
1,7,0.5,1,989,SFREC,2016,observational,1,1,4.25,5.25,4,4,4.5,4.5,5,5.5,5.5,5
1,7,0.5,2,990,SFREC,2016,observational,1,2,4.25,5.75,4,4,4.5,4.5,5.5,6,6,5.5
1,7,0.5,3,991,SFREC,2016,observational,2,1,5.75,4.25,5.5,5.5,6,6,4,4.5,4.5,4
1,7,0.5,4,992,SFREC,2016,observational,2,2,5.75,4.75,5.5,5.5,6,6,4.5,5,5,4.5
1,7,1,1,993,SFREC,2016,observational,1,2,4.5,5.5,4,4,5,5,5,6,6,5
1,7,1,2,994,SFREC,2016,observational,2,1,5.5,4.5,5,5,6,6,4,5,5,4
1,8,0.25,1,995,SFREC,2016,observational,1,2,6.125,7.375,6,6,6.25,6.25,7.25,7.5,7.5,7.25
1,8,0.25,2,996,SFREC,2016,observational,2,2,6.375,7.375,6.25,6.25,6.5,6.5,7.25,7.5,7.5,7.25
1,8,0.25,3,997,SFREC,2016,observational,1,1,6.625,7.125,6.5,6.5,6.75,6.75,7,7.25,7.25,7
1,8,0.25,4,998,SFREC,2016,observational,2,2,6.875,7.375,6.75,6.75,7,7,7.25,7.5,7.5,7.25
1,8,0.25,5,999,SFREC,2016,observational,1,2,7.125,7.875,7,7,7.25,7.25,7.75,8,8,7.75
1,8,0.25,6,1000,SFREC,2016,observational,2,1,7.375,7.625,7.25,7.25,7.5,7.5,7.5,7.75,7.75,7.5
1,8,0.25,7,1001,SFREC,2016,observational,1,2,7.625,7.375,7.5,7.5,7.75,7.75,7.25,7.5,7.5,7.25
1,8,0.25,8,1002,SFREC,2016,observational,2,1,7.875,7.125,7.75,7.75,8,8,7,7.25,7.25,7
1,8,0.5,1,1003,SFREC,2016,observational,1,1,6.25,7.25,6,6,6.5,6.5,7,7.5,7.5,7
1,8,0.5,2,1004,SFREC,2016,observational,2,1,6.75,7.25,6.5,6.5,7,7,7,7.5,7.5,7
1,8,0.5,3,1005,SFREC,2016,observational,1,2,7.25,7.75,7,7,7.5,7.5,7.5,8,8,7.5
1,8,0.5,4,1006,SFREC,2016,observational,2,1,7.75,7.25,7.5,7.5,8,8,7,7.5,7.5,7
1,8,1,1,1007,SFREC,2016,observational,1,2,6.5,7.5,6,6,7,7,7,8,8,7
1,8,1,2,1008,SFREC,2016,observational,2,2,7.5,7.5,7,7,8,8,7,8,8,7
2,1,0.25,1,1009,SFREC,2016,observational,1,1,3.125,9.125,3,3,3.25,3.25,9,9.25,9.25,9
2,1,0.25,2,1010,SFREC,2016,observational,2,2,3.375,9.375,3.25,3.25,3.5,3.5,9.25,9.5,9.5,9.25
2,1,0.25,3,1011,SFREC,2016,observational,1,2,3.625,9.375,3.5,3.5,3.75,3.75,9.25,9.5,9.5,9.25
2,1,0.25,4,1012,SFREC,2016,observational,2,1,3.875,9.125,3.75,3.75,4,4,9,9.25,9.25,9
2,1,0.25,5,1013,SFREC,2016,observational,2,1,3.375,10.125,3.25,3.25,3.5,3.5,10,10.25,10.25,10
2,1,0.25,6,1014,SFREC,2016,observational,2,2,3.375,10.375,3.25,3.25,3.5,3.5,10.25,10.5,10.5,10.25
2,1,0.25,7,1015,SFREC,2016,observational,1,2,3.625,10.375,3.5,3.5,3.75,3.75,10.25,10.5,10.5,10.25
2,1,0.25,8,1016,SFREC,2016,observational,2,1,3.875,10.125,3.75,3.75,4,4,10,10.25,10.25,10
2,1,0.5,1,1017,SFREC,2016,observational,1,1,3.25,9.25,3,3,3.5,3.5,9,9.5,9.5,9
2,1,0.5,2,1018,SFREC,2016,observational,2,1,3.75,9.25,3.5,3.5,4,4,9,9.5,9.5,9
2,1,0.5,3,1019,SFREC,2016,observational,1,1,3.25,10.25,3,3,3.5,3.5,10,10.5,10.5,10
2,1,0.5,4,1020,SFREC,2016,observational,2,1,3.75,10.25,3.5,3.5,4,4,10,10.5,10.5,10
2,1,1,1,1021,SFREC,2016,observational,2,1,3.5,9.5,3,3,4,4,9,10,10,9
2,1,1,2,1022,SFREC,2016,observational,2,2,3.5,10.5,3,3,4,4,10,11,11,10
2,2,0.25,1,1023,SFREC,2016,observational,1,2,0.125,12.375,0,0,0.25,0.25,12.25,12.5,12.5,12.25
2,2,0.25,2,1024,SFREC,2016,observational,2,2,0.375,12.375,0.25,0.25,0.5,0.5,12.25,12.5,12.5,12.25
2,2,0.25,3,1025,SFREC,2016,observational,1,1,0.625,12.125,0.5,0.5,0.75,0.75,12,12.25,12.25,12
2,2,0.25,4,1026,SFREC,2016,observational,1,2,0.625,12.375,0.5,0.5,0.75,0.75,12.25,12.5,12.5,12.25
2,2,0.25,5,1027,SFREC,2016,observational,1,1,1.625,12.125,1.5,1.5,1.75,1.75,12,12.25,12.25,12
2,2,0.25,6,1028,SFREC,2016,observational,1,2,1.625,12.375,1.5,1.5,1.75,1.75,12.25,12.5,12.5,12.25
2,2,0.25,7,1029,SFREC,2016,observational,2,1,1.875,12.625,1.75,1.75,2,2,12.5,12.75,12.75,12.5
2,2,0.25,8,1030,SFREC,2016,observational,2,2,1.875,12.875,1.75,1.75,2,2,12.75,13,13,12.75
2,2,0.5,1,1031,SFREC,2016,observational,1,1,0.25,12.25,0,0,0.5,0.5,12,12.5,12.5,12
2,2,0.5,2,1032,SFREC,2016,observational,2,1,0.75,12.25,0.5,0.5,1,1,12,12.5,12.5,12
2,2,0.5,3,1033,SFREC,2016,observational,2,1,1.75,12.25,1.5,1.5,2,2,12,12.5,12.5,12
2,2,0.5,4,1034,SFREC,2016,observational,2,2,1.75,12.75,1.5,1.5,2,2,12.5,13,13,12.5
2,2,1,1,1035,SFREC,2016,observational,1,2,0.5,12.5,0,0,1,1,12,13,13,12
2,2,1,2,1036,SFREC,2016,observational,2,2,1.5,12.5,1,1,2,2,12,13,13,12
2,3,0.25,1,1037,SFREC,2016,observational,1,1,2.625,13.125,2.5,2.5,2.75,2.75,13,13.25,13.25,13
2,3,0.25,2,1038,SFREC,2016,observational,1,2,2.625,13.375,2.5,2.5,2.75,2.75,13.25,13.5,13.5,13.25
2,3,0.25,3,1039,SFREC,2016,observational,1,1,2.625,13.625,2.5,2.5,2.75,2.75,13.5,13.75,13.75,13.5
2,3,0.25,4,1040,SFREC,2016,observational,1,2,2.625,13.875,2.5,2.5,2.75,2.75,13.75,14,14,13.75
2,3,0.25,5,1041,SFREC,2016,observational,2,1,3.375,13.125,3.25,3.25,3.5,3.5,13,13.25,13.25,13
2,3,0.25,6,1042,SFREC,2016,observational,1,2,3.125,13.375,3,3,3.25,3.25,13.25,13.5,13.5,13.25
2,3,0.25,7,1043,SFREC,2016,observational,2,1,3.375,13.625,3.25,3.25,3.5,3.5,13.5,13.75,13.75,13.5
2,3,0.25,8,1044,SFREC,2016,observational,2,2,3.375,13.875,3.25,3.25,3.5,3.5,13.75,14,14,13.75
2,3,0.5,1,1045,SFREC,2016,observational,2,1,2.75,13.25,2.5,2.5,3,3,13,13.5,13.5,13
2,3,0.5,2,1046,SFREC,2016,observational,2,2,2.75,13.75,2.5,2.5,3,3,13.5,14,14,13.5
2,3,0.5,3,1047,SFREC,2016,observational,1,1,3.25,13.25,3,3,3.5,3.5,13,13.5,13.5,13
2,3,0.5,4,1048,SFREC,2016,observational,1,2,3.25,13.75,3,3,3.5,3.5,13.5,14,14,13.5
2,3,1,1,1049,SFREC,2016,observational,1,1,2.5,13.5,2,2,3,3,13,14,14,13
2,3,1,2,1050,SFREC,2016,observational,2,1,3.5,13.5,3,3,4,4,13,14,14,13
2,4,0.25,1,1051,SFREC,2016,observational,1,1,0.125,16.125,0,0,0.25,0.25,16,16.25,16.25,16
2,4,0.25,2,1052,SFREC,2016,observational,1,2,0.125,16.375,0,0,0.25,0.25,16.25,16.5,16.5,16.25
2,4,0.25,3,1053,SFREC,2016,observational,1,2,0.625,16.875,0.5,0.5,0.75,0.75,16.75,17,17,16.75
2,4,0.25,4,1054,SFREC,2016,observational,2,1,0.875,16.625,0.75,0.75,1,1,16.5,16.75,16.75,16.5
2,4,0.25,5,1055,SFREC,2016,observational,1,1,1.125,16.125,1,1,1.25,1.25,16,16.25,16.25,16
2,4,0.25,6,1056,SFREC,2016,observational,1,2,1.125,16.375,1,1,1.25,1.25,16.25,16.5,16.5,16.25
2,4,0.25,7,1057,SFREC,2016,observational,1,2,1.625,16.875,1.5,1.5,1.75,1.75,16.75,17,17,16.75
2,4,0.25,8,1058,SFREC,2016,observational,2,2,1.875,16.875,1.75,1.75,2,2,16.75,17,17,16.75
2,4,0.5,1,1059,SFREC,2016,observational,1,1,0.25,16.25,0,0,0.5,0.5,16,16.5,16.5,16
2,4,0.5,2,1060,SFREC,2016,observational,2,2,0.75,16.75,0.5,0.5,1,1,16.5,17,17,16.5
2,4,0.5,3,1061,SFREC,2016,observational,1,1,1.25,16.25,1,1,1.5,1.5,16,16.5,16.5,16
2,4,0.5,4,1062,SFREC,2016,observational,2,2,1.75,16.75,1.5,1.5,2,2,16.5,17,17,16.5
2,4,1,1,1063,SFREC,2016,observational,1,2,0.5,16.5,0,0,1,1,16,17,17,16
2,4,1,2,1064,SFREC,2016,observational,2,2,1.5,16.5,1,1,2,2,16,17,17,16
2,5,0.25,1,1065,SFREC,2016,observational,1,1,6.125,10.625,6,6,6.25,6.25,10.5,10.75,10.75,10.5
2,5,0.25,2,1066,SFREC,2016,observational,1,2,6.125,10.875,6,6,6.25,6.25,10.75,11,11,10.75
2,5,0.25,3,1067,SFREC,2016,observational,2,1,6.875,10.625,6.75,6.75,7,7,10.5,10.75,10.75,10.5
2,5,0.25,4,1068,SFREC,2016,observational,2,2,6.875,10.875,6.75,6.75,7,7,10.75,11,11,10.75
2,5,0.25,5,1069,SFREC,2016,observational,1,1,7.125,10.625,7,7,7.25,7.25,10.5,10.75,10.75,10.5
2,5,0.25,6,1070,SFREC,2016,observational,1,2,7.125,10.875,7,7,7.25,7.25,10.75,11,11,10.75
2,5,0.25,7,1071,SFREC,2016,observational,1,2,7.625,10.375,7.5,7.5,7.75,7.75,10.25,10.5,10.5,10.25
2,5,0.25,8,1072,SFREC,2016,observational,2,2,7.875,10.375,7.75,7.75,8,8,10.25,10.5,10.5,10.25
2,5,0.5,1,1073,SFREC,2016,observational,1,2,6.25,10.75,6,6,6.5,6.5,10.5,11,11,10.5
2,5,0.5,2,1074,SFREC,2016,observational,2,2,6.75,10.75,6.5,6.5,7,7,10.5,11,11,10.5
2,5,0.5,3,1075,SFREC,2016,observational,1,2,7.25,10.75,7,7,7.5,7.5,10.5,11,11,10.5
2,5,0.5,4,1076,SFREC,2016,observational,2,1,7.75,10.25,7.5,7.5,8,8,10,10.5,10.5,10
2,5,1,1,1077,SFREC,2016,observational,1,2,6.5,10.5,6,6,7,7,10,11,11,10
2,5,1,2,1078,SFREC,2016,observational,2,2,7.5,10.5,7,7,8,8,10,11,11,10
2,6,0.25,1,1079,SFREC,2016,observational,1,1,4.125,12.625,4,4,4.25,4.25,12.5,12.75,12.75,12.5
2,6,0.25,2,1080,SFREC,2016,observational,2,1,4.375,12.625,4.25,4.25,4.5,4.5,12.5,12.75,12.75,12.5
2,6,0.25,3,1081,SFREC,2016,observational,2,1,4.875,12.625,4.75,4.75,5,5,12.5,12.75,12.75,12.5
2,6,0.25,4,1082,SFREC,2016,observational,2,2,4.875,12.875,4.75,4.75,5,5,12.75,13,13,12.75
2,6,0.25,5,1083,SFREC,2016,observational,1,1,5.625,12.125,5.5,5.5,5.75,5.75,12,12.25,12.25,12
2,6,0.25,6,1084,SFREC,2016,observational,1,2,5.625,12.375,5.5,5.5,5.75,5.75,12.25,12.5,12.5,12.25
2,6,0.25,7,1085,SFREC,2016,observational,1,1,5.625,12.625,5.5,5.5,5.75,5.75,12.5,12.75,12.75,12.5
2,6,0.25,8,1086,SFREC,2016,observational,1,2,5.625,12.875,5.5,5.5,5.75,5.75,12.75,13,13,12.75
2,6,0.5,1,1087,SFREC,2016,observational,1,2,4.25,12.75,4,4,4.5,4.5,12.5,13,13,12.5
2,6,0.5,2,1088,SFREC,2016,observational,2,2,4.75,12.75,4.5,4.5,5,5,12.5,13,13,12.5
2,6,0.5,3,1089,SFREC,2016,observational,2,1,5.75,12.25,5.5,5.5,6,6,12,12.5,12.5,12
2,6,0.5,4,1090,SFREC,2016,observational,2,2,5.75,12.75,5.5,5.5,6,6,12.5,13,13,12.5
2,6,1,1,1091,SFREC,2016,observational,1,2,4.5,12.5,4,4,5,5,12,13,13,12
2,6,1,2,1092,SFREC,2016,observational,2,2,5.5,12.5,5,5,6,6,12,13,13,12
2,7,0.25,1,1093,SFREC,2016,observational,1,1,4.125,14.125,4,4,4.25,4.25,14,14.25,14.25,14
2,7,0.25,2,1094,SFREC,2016,observational,2,2,4.375,14.375,4.25,4.25,4.5,4.5,14.25,14.5,14.5,14.25
2,7,0.25,3,1095,SFREC,2016,observational,1,1,4.125,14.625,4,4,4.25,4.25,14.5,14.75,14.75,14.5
2,7,0.25,4,1096,SFREC,2016,observational,1,2,4.125,14.875,4,4,4.25,4.25,14.75,15,15,14.75
2,7,0.25,5,1097,SFREC,2016,observational,1,1,5.625,13.125,5.5,5.5,5.75,5.75,13,13.25,13.25,13
2,7,0.25,6,1098,SFREC,2016,observational,2,1,5.875,13.125,5.75,5.75,6,6,13,13.25,13.25,13
2,7,0.25,7,1099,SFREC,2016,observational,1,2,5.625,13.875,5.5,5.5,5.75,5.75,13.75,14,14,13.75
2,7,0.25,8,1100,SFREC,2016,observational,2,2,5.875,13.875,5.75,5.75,6,6,13.75,14,14,13.75
2,7,0.5,1,1101,SFREC,2016,observational,1,1,4.25,14.25,4,4,4.5,4.5,14,14.5,14.5,14
2,7,0.5,2,1102,SFREC,2016,observational,1,2,4.25,14.75,4,4,4.5,4.5,14.5,15,15,14.5
2,7,0.5,3,1103,SFREC,2016,observational,2,1,5.75,13.25,5.5,5.5,6,6,13,13.5,13.5,13
2,7,0.5,4,1104,SFREC,2016,observational,2,2,5.75,13.75,5.5,5.5,6,6,13.5,14,14,13.5
2,7,1,1,1105,SFREC,2016,observational,1,2,4.5,14.5,4,4,5,5,14,15,15,14
2,7,1,2,1106,SFREC,2016,observational,2,1,5.5,13.5,5,5,6,6,13,14,14,13
2,8,0.25,1,1107,SFREC,2016,observational,1,2,6.125,16.375,6,6,6.25,6.25,16.25,16.5,16.5,16.25
2,8,0.25,2,1108,SFREC,2016,observational,2,2,6.375,16.375,6.25,6.25,6.5,6.5,16.25,16.5,16.5,16.25
2,8,0.25,3,1109,SFREC,2016,observational,1,1,6.625,16.125,6.5,6.5,6.75,6.75,16,16.25,16.25,16
2,8,0.25,4,1110,SFREC,2016,observational,2,2,6.875,16.375,6.75,6.75,7,7,16.25,16.5,16.5,16.25
2,8,0.25,5,1111,SFREC,2016,observational,1,2,7.125,16.875,7,7,7.25,7.25,16.75,17,17,16.75
2,8,0.25,6,1112,SFREC,2016,observational,2,1,7.375,16.625,7.25,7.25,7.5,7.5,16.5,16.75,16.75,16.5
2,8,0.25,7,1113,SFREC,2016,observational,1,2,7.625,16.375,7.5,7.5,7.75,7.75,16.25,16.5,16.5,16.25
2,8,0.25,8,1114,SFREC,2016,observational,2,1,7.875,16.125,7.75,7.75,8,8,16,16.25,16.25,16
2,8,0.5,1,1115,SFREC,2016,observational,1,1,6.25,16.25,6,6,6.5,6.5,16,16.5,16.5,16
2,8,0.5,2,1116,SFREC,2016,observational,2,1,6.75,16.25,6.5,6.5,7,7,16,16.5,16.5,16
2,8,0.5,3,1117,SFREC,2016,observational,1,2,7.25,16.75,7,7,7.5,7.5,16.5,17,17,16.5
2,8,0.5,4,1118,SFREC,2016,observational,2,1,7.75,16.25,7.5,7.5,8,8,16,16.5,16.5,16
2,8,1,1,1119,SFREC,2016,observational,1,2,6.5,16.5,6,6,7,7,16,17,17,16
2,8,1,2,1120,SFREC,2016,observational,2,2,7.5,16.5,7,7,8,8,16,17,17,16
3,1,0.25,1,1121,SFREC,2016,observational,1,1,12.125,0.125,12,12,12.25,12.25,0,0.25,0.25,0
3,1,0.25,2,1122,SFREC,2016,observational,2,2,12.375,0.375,12.25,12.25,12.5,12.5,0.25,0.5,0.5,0.25
3,1,0.25,3,1123,SFREC,2016,observational,1,2,12.625,0.375,12.5,12.5,12.75,12.75,0.25,0.5,0.5,0.25
3,1,0.25,4,1124,SFREC,2016,observational,2,1,12.875,0.125,12.75,12.75,13,13,0,0.25,0.25,0
3,1,0.25,5,1125,SFREC,2016,observational,2,1,12.375,1.125,12.25,12.25,12.5,12.5,1,1.25,1.25,1
3,1,0.25,6,1126,SFREC,2016,observational,2,2,12.375,1.375,12.25,12.25,12.5,12.5,1.25,1.5,1.5,1.25
3,1,0.25,7,1127,SFREC,2016,observational,1,2,12.625,1.375,12.5,12.5,12.75,12.75,1.25,1.5,1.5,1.25
3,1,0.25,8,1128,SFREC,2016,observational,2,1,12.875,1.125,12.75,12.75,13,13,1,1.25,1.25,1
3,1,0.5,1,1129,SFREC,2016,observational,1,1,12.25,0.25,12,12,12.5,12.5,0,0.5,0.5,0
3,1,0.5,2,1130,SFREC,2016,observational,2,1,12.75,0.25,12.5,12.5,13,13,0,0.5,0.5,0
3,1,0.5,3,1131,SFREC,2016,observational,1,1,12.25,1.25,12,12,12.5,12.5,1,1.5,1.5,1
3,1,0.5,4,1132,SFREC,2016,observational,2,1,12.75,1.25,12.5,12.5,13,13,1,1.5,1.5,1
3,1,1,1,1133,SFREC,2016,observational,2,1,12.5,0.5,12,12,13,13,0,1,1,0
3,1,1,2,1134,SFREC,2016,observational,2,2,12.5,1.5,12,12,13,13,1,2,2,1
3,2,0.25,1,1135,SFREC,2016,observational,1,2,9.125,3.375,9,9,9.25,9.25,3.25,3.5,3.5,3.25
3,2,0.25,2,1136,SFREC,2016,observational,2,2,9.375,3.375,9.25,9.25,9.5,9.5,3.25,3.5,3.5,3.25
3,2,0.25,3,1137,SFREC,2016,observational,1,1,9.625,3.125,9.5,9.5,9.75,9.75,3,3.25,3.25,3
3,2,0.25,4,1138,SFREC,2016,observational,1,2,9.625,3.375,9.5,9.5,9.75,9.75,3.25,3.5,3.5,3.25
3,2,0.25,5,1139,SFREC,2016,observational,1,1,10.625,3.125,10.5,10.5,10.75,10.75,3,3.25,3.25,3
3,2,0.25,6,1140,SFREC,2016,observational,1,2,10.625,3.375,10.5,10.5,10.75,10.75,3.25,3.5,3.5,3.25
3,2,0.25,7,1141,SFREC,2016,observational,2,1,10.875,3.625,10.75,10.75,11,11,3.5,3.75,3.75,3.5
3,2,0.25,8,1142,SFREC,2016,observational,2,2,10.875,3.875,10.75,10.75,11,11,3.75,4,4,3.75
3,2,0.5,1,1143,SFREC,2016,observational,1,1,9.25,3.25,9,9,9.5,9.5,3,3.5,3.5,3
3,2,0.5,2,1144,SFREC,2016,observational,2,1,9.75,3.25,9.5,9.5,10,10,3,3.5,3.5,3
3,2,0.5,3,1145,SFREC,2016,observational,2,1,10.75,3.25,10.5,10.5,11,11,3,3.5,3.5,3
3,2,0.5,4,1146,SFREC,2016,observational,2,2,10.75,3.75,10.5,10.5,11,11,3.5,4,4,3.5
3,2,1,1,1147,SFREC,2016,observational,1,2,9.5,3.5,9,9,10,10,3,4,4,3
3,2,1,2,1148,SFREC,2016,observational,2,2,10.5,3.5,10,10,11,11,3,4,4,3
3,3,0.25,1,1149,SFREC,2016,observational,1,1,11.625,4.125,11.5,11.5,11.75,11.75,4,4.25,4.25,4
3,3,0.25,2,1150,SFREC,2016,observational,1,2,11.625,4.375,11.5,11.5,11.75,11.75,4.25,4.5,4.5,4.25
3,3,0.25,3,1151,SFREC,2016,observational,1,1,11.625,4.625,11.5,11.5,11.75,11.75,4.5,4.75,4.75,4.5
3,3,0.25,4,1152,SFREC,2016,observational,1,2,11.625,4.875,11.5,11.5,11.75,11.75,4.75,5,5,4.75
3,3,0.25,5,1153,SFREC,2016,observational,2,1,12.375,4.125,12.25,12.25,12.5,12.5,4,4.25,4.25,4
3,3,0.25,6,1154,SFREC,2016,observational,1,2,12.125,4.375,12,12,12.25,12.25,4.25,4.5,4.5,4.25
3,3,0.25,7,1155,SFREC,2016,observational,2,1,12.375,4.625,12.25,12.25,12.5,12.5,4.5,4.75,4.75,4.5
3,3,0.25,8,1156,SFREC,2016,observational,2,2,12.375,4.875,12.25,12.25,12.5,12.5,4.75,5,5,4.75
3,3,0.5,1,1157,SFREC,2016,observational,2,1,11.75,4.25,11.5,11.5,12,12,4,4.5,4.5,4
3,3,0.5,2,1158,SFREC,2016,observational,2,2,11.75,4.75,11.5,11.5,12,12,4.5,5,5,4.5
3,3,0.5,3,1159,SFREC,2016,observational,1,1,12.25,4.25,12,12,12.5,12.5,4,4.5,4.5,4
3,3,0.5,4,1160,SFREC,2016,observational,1,2,12.25,4.75,12,12,12.5,12.5,4.5,5,5,4.5
3,3,1,1,1161,SFREC,2016,observational,1,1,11.5,4.5,11,11,12,12,4,5,5,4
3,3,1,2,1162,SFREC,2016,observational,2,1,12.5,4.5,12,12,13,13,4,5,5,4
3,4,0.25,1,1163,SFREC,2016,observational,1,1,9.125,7.125,9,9,9.25,9.25,7,7.25,7.25,7
3,4,0.25,2,1164,SFREC,2016,observational,1,2,9.125,7.375,9,9,9.25,9.25,7.25,7.5,7.5,7.25
3,4,0.25,3,1165,SFREC,2016,observational,1,2,9.625,7.875,9.5,9.5,9.75,9.75,7.75,8,8,7.75
3,4,0.25,4,1166,SFREC,2016,observational,2,1,9.875,7.625,9.75,9.75,10,10,7.5,7.75,7.75,7.5
3,4,0.25,5,1167,SFREC,2016,observational,1,1,10.125,7.125,10,10,10.25,10.25,7,7.25,7.25,7
3,4,0.25,6,1168,SFREC,2016,observational,1,2,10.125,7.375,10,10,10.25,10.25,7.25,7.5,7.5,7.25
3,4,0.25,7,1169,SFREC,2016,observational,1,2,10.625,7.875,10.5,10.5,10.75,10.75,7.75,8,8,7.75
