"","site","block","year","fert","stat","samp","div","q"
"506","MCLA","1","2018",0,"mean","12",18.8125,0
"507","MCLA","2","2018",1,"mean","12",15.921875,0
"508","MCLA","2","2018",0,"mean","12",17.390625,0
"509","MCLA","3","2018",1,"mean","12",14.34375,0
"510","MCLA","3","2018",0,"mean","12",18.640625,0
"511","MCLA","4","2018",1,"mean","12",17.578125,0
"512","MCLA","4","2018",0,"mean","12",16.046875,0
"513","SFREC","1","2017",1,"mean","12",26.84375,0
"514","SFREC","1","2017",0,"mean","12",27,0
"515","SFREC","2","2017",1,"mean","12",28.03125,0
"516","SFREC","2","2017",0,"mean","12",28.796875,0
"517","SFREC","3","2017",1,"mean","12",21.734375,0
"518","SFREC","3","2017",0,"mean","12",22.671875,0
"519","SFREC","4","2017",1,"mean","12",18.90625,0
"520","SFREC","4","2017",0,"mean","12",21.140625,0
"521","SFREC","1","2018",1,"mean","12",21.40625,0
"522","SFREC","1","2018",0,"mean","12",26.671875,0
"523","SFREC","2","2018",1,"mean","12",26.84375,0
"524","SFREC","2","2018",0,"mean","12",26.359375,0
"525","SFREC","3","2018",1,"mean","12",19.75,0
"526","SFREC","3","2018",0,"mean","12",20.5625,0
"527","SFREC","4","2018",1,"mean","12",20.515625,0
"528","SFREC","4","2018",0,"mean","12",22.21875,0
"529","HREC","2","2017",1,"mean","13",22.671875,0
"530","HREC","2","2017",0,"mean","13",20.953125,0
"531","HREC","3","2017",1,"mean","13",25.796875,0
"532","HREC","3","2017",0,"mean","13",27.78125,0
"533","HREC","4","2017",1,"mean","13",29.71875,0
"534","HREC","4","2017",0,"mean","13",29.734375,0
"535","HREC","2","2018",1,"mean","13",26.09375,0
"536","HREC","2","2018",0,"mean","13",23.875,0
"537","HREC","3","2018",1,"mean","13",25.90625,0
"538","HREC","3","2018",0,"mean","13",29.53125,0
"539","HREC","4","2018",1,"mean","13",22.296875,0
"540","HREC","4","2018",0,"mean","13",29.25,0
"541","MCLA","1","2017",1,"mean","13",21.890625,0
"542","MCLA","1","2017",0,"mean","13",23.953125,0
"543","MCLA","2","2017",1,"mean","13",22.734375,0
"544","MCLA","2","2017",0,"mean","13",18.640625,0
"545","MCLA","3","2017",1,"mean","13",18.359375,0
"546","MCLA","3","2017",0,"mean","13",21.125,0
"547","MCLA","4","2017",1,"mean","13",15.828125,0
"548","MCLA","4","2017",0,"mean","13",15.96875,0
"549","MCLA","1","2018",1,"mean","13",21.46875,0
"550","MCLA","1","2018",0,"mean","13",19.140625,0
"551","MCLA","2","2018",1,"mean","13",16.28125,0
"552","MCLA","2","2018",0,"mean","13",18,0
"553","MCLA","3","2018",1,"mean","13",14.578125,0
"554","MCLA","3","2018",0,"mean","13",18.953125,0
"555","MCLA","4","2018",1,"mean","13",17.9375,0
"556","MCLA","4","2018",0,"mean","13",16.515625,0
"557","SFREC","1","2017",1,"mean","13",27.5,0
"558","SFREC","1","2017",0,"mean","13",27.875,0
"559","SFREC","2","2017",1,"mean","13",28.421875,0
"560","SFREC","2","2017",0,"mean","13",29.21875,0
"561","SFREC","3","2017",1,"mean","13",21.921875,0
"562","SFREC","3","2017",0,"mean","13",22.96875,0
"563","SFREC","4","2017",1,"mean","13",19.1875,0
"564","SFREC","4","2017",0,"mean","13",21.3125,0
"565","SFREC","1","2018",1,"mean","13",21.859375,0
"566","SFREC","1","2018",0,"mean","13",27.046875,0
"567","SFREC","2","2018",1,"mean","13",27.109375,0
"568","SFREC","2","2018",0,"mean","13",26.890625,0
"569","SFREC","3","2018",1,"mean","13",20.046875,0
"570","SFREC","3","2018",0,"mean","13",20.796875,0
"571","SFREC","4","2018",1,"mean","13",20.9375,0
"572","SFREC","4","2018",0,"mean","13",22.640625,0
"573","HREC","2","2017",1,"mean","14",22.953125,0
"574","HREC","2","2017",0,"mean","14",21.265625,0
"575","HREC","3","2017",1,"mean","14",26.15625,0
"576","HREC","3","2017",0,"mean","14",28.1875,0
"577","HREC","4","2017",1,"mean","14",30.140625,0
"578","HREC","4","2017",0,"mean","14",30.1875,0
"579","HREC","2","2018",1,"mean","14",26.46875,0
"580","HREC","2","2018",0,"mean","14",24.203125,0
"581","HREC","3","2018",1,"mean","14",26.640625,0
"582","HREC","3","2018",0,"mean","14",29.953125,0
"583","HREC","4","2018",1,"mean","14",22.765625,0
"584","HREC","4","2018",0,"mean","14",29.59375,0
"585","MCLA","1","2017",1,"mean","14",22.28125,0
"586","MCLA","1","2017",0,"mean","14",24.359375,0
"587","MCLA","2","2017",1,"mean","14",23.15625,0
"588","MCLA","2","2017",0,"mean","14",19,0
"589","MCLA","3","2017",1,"mean","14",18.671875,0
"590","MCLA","3","2017",0,"mean","14",21.453125,0
"591","MCLA","4","2017",1,"mean","14",16.203125,0
"592","MCLA","4","2017",0,"mean","14",16.453125,0
"593","MCLA","1","2018",1,"mean","14",21.859375,0
"594","MCLA","1","2018",0,"mean","14",19.484375,0
"595","MCLA","2","2018",1,"mean","14",16.609375,0
"596","MCLA","2","2018",0,"mean","14",18.515625,0
"597","MCLA","3","2018",1,"mean","14",14.8125,0
"598","MCLA","3","2018",0,"mean","14",19.34375,0
"599","MCLA","4","2018",1,"mean","14",18.375,0
"600","MCLA","4","2018",0,"mean","14",16.984375,0
"601","SFREC","1","2017",1,"mean","14",27.9375,0
"602","SFREC","1","2017",0,"mean","14",28.375,0
"603","SFREC","2","2017",1,"mean","14",28.6875,0
"604","SFREC","2","2017",0,"mean","14",29.609375,0
"605","SFREC","3","2017",1,"mean","14",22.203125,0
"606","SFREC","3","2017",0,"mean","14",23.328125,0
"607","SFREC","4","2017",1,"mean","14",19.515625,0
"608","SFREC","4","2017",0,"mean","14",21.625,0
"609","SFREC","1","2018",1,"mean","14",22.125,0
"610","SFREC","1","2018",0,"mean","14",27.5625,0
"611","SFREC","2","2018",1,"mean","14",27.40625,0
"612","SFREC","2","2018",0,"mean","14",27.203125,0
"613","SFREC","3","2018",1,"mean","14",20.5,0
"614","SFREC","3","2018",0,"mean","14",20.9375,0
"615","SFREC","4","2018",1,"mean","14",21.21875,0
"616","SFREC","4","2018",0,"mean","14",22.984375,0
"617","HREC","2","2017",1,"mean","15",23.265625,0
"618","HREC","2","2017",0,"mean","15",21.421875,0
"619","HREC","3","2017",1,"mean","15",26.796875,0
"620","HREC","3","2017",0,"mean","15",28.5,0
"621","HREC","4","2017",1,"mean","15",30.453125,0
"622","HREC","4","2017",0,"mean","15",30.640625,0
"623","HREC","2","2018",1,"mean","15",26.765625,0
"624","HREC","2","2018",0,"mean","15",24.671875,0
"625","HREC","3","2018",1,"mean","15",27.140625,0
"626","HREC","3","2018",0,"mean","15",30.40625,0
"627","HREC","4","2018",1,"mean","15",23.109375,0
"628","HREC","4","2018",0,"mean","15",30,0
"629","MCLA","1","2017",1,"mean","15",22.546875,0
"630","MCLA","1","2017",0,"mean","15",24.6875,0
"631","MCLA","2","2017",1,"mean","15",23.5,0
"632","MCLA","2","2017",0,"mean","15",19.34375,0
"633","MCLA","3","2017",1,"mean","15",18.890625,0
"634","MCLA","3","2017",0,"mean","15",21.71875,0
"635","MCLA","4","2017",1,"mean","15",16.484375,0
"636","MCLA","4","2017",0,"mean","15",16.828125,0
"637","MCLA","1","2018",1,"mean","15",22.15625,0
"638","MCLA","1","2018",0,"mean","15",19.8125,0
"639","MCLA","2","2018",1,"mean","15",17.03125,0
"640","MCLA","2","2018",0,"mean","15",18.796875,0
"641","MCLA","3","2018",1,"mean","15",15.046875,0
"642","MCLA","3","2018",0,"mean","15",19.765625,0
"643","MCLA","4","2018",1,"mean","15",18.59375,0
"644","MCLA","4","2018",0,"mean","15",17.25,0
"645","SFREC","1","2017",1,"mean","15",28.46875,0
"646","SFREC","1","2017",0,"mean","15",29.078125,0
"647","SFREC","2","2017",1,"mean","15",28.953125,0
"648","SFREC","2","2017",0,"mean","15",30,0
"649","SFREC","3","2017",1,"mean","15",22.390625,0
"650","SFREC","3","2017",0,"mean","15",23.609375,0
"651","SFREC","4","2017",1,"mean","15",19.875,0
"652","SFREC","4","2017",0,"mean","15",21.859375,0
"653","SFREC","1","2018",1,"mean","15",22.421875,0
"654","SFREC","1","2018",0,"mean","15",28,0
"655","SFREC","2","2018",1,"mean","15",27.703125,0
"656","SFREC","2","2018",0,"mean","15",27.515625,0
"657","SFREC","3","2018",1,"mean","15",20.71875,0
"658","SFREC","3","2018",0,"mean","15",21.078125,0
"659","SFREC","4","2018",1,"mean","15",21.421875,0
"660","SFREC","4","2018",0,"mean","15",23.34375,0
"661","HREC","2","2017",1,"mean","16",23.609375,0
"662","HREC","2","2017",0,"mean","16",21.578125,0
"663","HREC","3","2017",1,"mean","16",27.21875,0
"664","HREC","3","2017",0,"mean","16",28.734375,0
"665","HREC","4","2017",1,"mean","16",30.90625,0
"666","HREC","4","2017",0,"mean","16",31.09375,0
"667","HREC","2","2018",1,"mean","16",27.1875,0
"668","HREC","2","2018",0,"mean","16",25.03125,0
"669","HREC","3","2018",1,"mean","16",27.671875,0
"670","HREC","3","2018",0,"mean","16",30.84375,0
"671","HREC","4","2018",1,"mean","16",23.34375,0
"672","HREC","4","2018",0,"mean","16",30.25,0
"673","MCLA","1","2017",1,"mean","16",22.859375,0
"674","MCLA","1","2017",0,"mean","16",24.859375,0
"675","MCLA","2","2017",1,"mean","16",23.875,0
"676","MCLA","2","2017",0,"mean","16",19.6875,0
"677","MCLA","3","2017",1,"mean","16",19.078125,0
"678","MCLA","3","2017",0,"mean","16",22.046875,0
"679","MCLA","4","2017",1,"mean","16",16.71875,0
"680","MCLA","4","2017",0,"mean","16",17.171875,0
"681","MCLA","1","2018",1,"mean","16",22.46875,0
"682","MCLA","1","2018",0,"mean","16",20.140625,0
"683","MCLA","2","2018",1,"mean","16",17.484375,0
"684","MCLA","2","2018",0,"mean","16",19.125,0
"685","MCLA","3","2018",1,"mean","16",15.421875,0
"686","MCLA","3","2018",0,"mean","16",20.203125,0
"687","MCLA","4","2018",1,"mean","16",18.875,0
"688","MCLA","4","2018",0,"mean","16",17.71875,0
"689","SFREC","1","2017",1,"mean","16",28.84375,0
"690","SFREC","1","2017",0,"mean","16",29.671875,0
"691","SFREC","2","2017",1,"mean","16",29.234375,0
"692","SFREC","2","2017",0,"mean","16",30.375,0
"693","SFREC","3","2017",1,"mean","16",22.609375,0
"694","SFREC","3","2017",0,"mean","16",23.875,0
"695","SFREC","4","2017",1,"mean","16",20.265625,0
"696","SFREC","4","2017",0,"mean","16",22.109375,0
"697","SFREC","1","2018",1,"mean","16",22.640625,0
"698","SFREC","1","2018",0,"mean","16",28.390625,0
"699","SFREC","2","2018",1,"mean","16",28,0
"700","SFREC","2","2018",0,"mean","16",27.859375,0
"701","SFREC","3","2018",1,"mean","16",21.078125,0
"702","SFREC","3","2018",0,"mean","16",21.203125,0
"703","SFREC","4","2018",1,"mean","16",21.671875,0
"704","SFREC","4","2018",0,"mean","16",23.8125,0
"705","HREC","2","2017",1,"mean","17",23.9375,0
"706","HREC","2","2017",0,"mean","17",21.6875,0
"707","HREC","3","2017",1,"mean","17",27.640625,0
"708","HREC","3","2017",0,"mean","17",29.109375,0
"709","HREC","4","2017",1,"mean","17",31.1875,0
"710","HREC","4","2017",0,"mean","17",31.53125,0
"711","HREC","2","2018",1,"mean","17",27.640625,0
"712","HREC","2","2018",0,"mean","17",25.6875,0
"713","HREC","3","2018",1,"mean","17",28.09375,0
"714","HREC","3","2018",0,"mean","17",31.265625,0
"715","HREC","4","2018",1,"mean","17",23.75,0
"716","HREC","4","2018",0,"mean","17",30.578125,0
"717","MCLA","1","2017",1,"mean","17",23.15625,0
"718","MCLA","1","2017",0,"mean","17",25.1875,0
"719","MCLA","2","2017",1,"mean","17",24.3125,0
"720","MCLA","2","2017",0,"mean","17",20.015625,0
"721","MCLA","3","2017",1,"mean","17",19.265625,0
"722","MCLA","3","2017",0,"mean","17",22.234375,0
"723","MCLA","4","2017",1,"mean","17",16.96875,0
"724","MCLA","4","2017",0,"mean","17",17.375,0
"725","MCLA","1","2018",1,"mean","17",22.78125,0
"726","MCLA","1","2018",0,"mean","17",20.328125,0
"727","MCLA","2","2018",1,"mean","17",17.78125,0
"728","MCLA","2","2018",0,"mean","17",19.359375,0
"729","MCLA","3","2018",1,"mean","17",15.65625,0
"730","MCLA","3","2018",0,"mean","17",20.46875,0
"731","MCLA","4","2018",1,"mean","17",19.453125,0
"732","MCLA","4","2018",0,"mean","17",17.765625,0
"733","SFREC","1","2017",1,"mean","17",29.140625,0
"734","SFREC","1","2017",0,"mean","17",30.15625,0
"735","SFREC","2","2017",1,"mean","17",29.453125,0
"736","SFREC","2","2017",0,"mean","17",30.71875,0
"737","SFREC","3","2017",1,"mean","17",22.765625,0
"738","SFREC","3","2017",0,"mean","17",24.09375,0
"739","SFREC","4","2017",1,"mean","17",20.640625,0
"740","SFREC","4","2017",0,"mean","17",22.375,0
"741","SFREC","1","2018",1,"mean","17",22.953125,0
"742","SFREC","1","2018",0,"mean","17",28.875,0
"743","SFREC","2","2018",1,"mean","17",28.25,0
"744","SFREC","2","2018",0,"mean","17",28.28125,0
"745","SFREC","3","2018",1,"mean","17",21.3125,0
"746","SFREC","3","2018",0,"mean","17",21.328125,0
"747","SFREC","4","2018",1,"mean","17",21.875,0
"748","SFREC","4","2018",0,"mean","17",24.015625,0
"749","HREC","2","2017",1,"mean","18",24.265625,0
"750","HREC","2","2017",0,"mean","18",21.9375,0
"751","HREC","3","2017",1,"mean","18",27.96875,0
"752","HREC","3","2017",0,"mean","18",29.296875,0
"753","HREC","4","2017",1,"mean","18",31.515625,0
"754","HREC","4","2017",0,"mean","18",31.78125,0
"755","HREC","2","2018",1,"mean","18",28,0
"756","HREC","2","2018",0,"mean","18",26.15625,0
"757","HREC","3","2018",1,"mean","18",28.328125,0
"758","HREC","3","2018",0,"mean","18",31.53125,0
"759","HREC","4","2018",1,"mean","18",24.078125,0
"760","HREC","4","2018",0,"mean","18",31,0
"761","MCLA","1","2017",1,"mean","18",23.390625,0
"762","MCLA","1","2017",0,"mean","18",25.5,0
"763","MCLA","2","2017",1,"mean","18",24.59375,0
"764","MCLA","2","2017",0,"mean","18",20.328125,0
"765","MCLA","3","2017",1,"mean","18",19.578125,0
"766","MCLA","3","2017",0,"mean","18",22.515625,0
"767","MCLA","4","2017",1,"mean","18",17.203125,0
"768","MCLA","4","2017",0,"mean","18",17.546875,0
"769","MCLA","1","2018",1,"mean","18",22.96875,0
"770","MCLA","1","2018",0,"mean","18",20.484375,0
"771","MCLA","2","2018",1,"mean","18",17.984375,0
"772","MCLA","2","2018",0,"mean","18",19.6875,0
"773","MCLA","3","2018",1,"mean","18",15.921875,0
"774","MCLA","3","2018",0,"mean","18",20.6875,0
"775","MCLA","4","2018",1,"mean","18",19.734375,0
"776","MCLA","4","2018",0,"mean","18",17.9375,0
"777","SFREC","1","2017",1,"mean","18",29.578125,0
"778","SFREC","1","2017",0,"mean","18",30.703125,0
"779","SFREC","2","2017",1,"mean","18",29.578125,0
"780","SFREC","2","2017",0,"mean","18",30.984375,0
"781","SFREC","3","2017",1,"mean","18",22.953125,0
"782","SFREC","3","2017",0,"mean","18",24.34375,0
"783","SFREC","4","2017",1,"mean","18",20.96875,0
"784","SFREC","4","2017",0,"mean","18",22.625,0
"785","SFREC","1","2018",1,"mean","18",23.3125,0
"786","SFREC","1","2018",0,"mean","18",29.171875,0
"787","SFREC","2","2018",1,"mean","18",28.484375,0
"788","SFREC","2","2018",0,"mean","18",28.546875,0
"789","SFREC","3","2018",1,"mean","18",21.46875,0
"790","SFREC","3","2018",0,"mean","18",21.515625,0
"791","SFREC","4","2018",1,"mean","18",22.0625,0
"792","SFREC","4","2018",0,"mean","18",24.328125,0
"793","HREC","2","2017",1,"mean","19",24.59375,0
"794","HREC","2","2017",0,"mean","19",22.078125,0
"795","HREC","3","2017",1,"mean","19",28.34375,0
"796","HREC","3","2017",0,"mean","19",29.515625,0
"797","HREC","4","2017",1,"mean","19",31.828125,0
"798","HREC","4","2017",0,"mean","19",32.109375,0
"799","HREC","2","2018",1,"mean","19",28.34375,0
"800","HREC","2","2018",0,"mean","19",26.71875,0
"801","HREC","3","2018",1,"mean","19",28.8125,0
"802","HREC","3","2018",0,"mean","19",31.828125,0
"803","HREC","4","2018",1,"mean","19",24.328125,0
"804","HREC","4","2018",0,"mean","19",31.265625,0
"805","MCLA","1","2017",1,"mean","19",23.578125,0
"806","MCLA","1","2017",0,"mean","19",25.6875,0
"807","MCLA","2","2017",1,"mean","19",24.84375,0
"808","MCLA","2","2017",0,"mean","19",20.625,0
"809","MCLA","3","2017",1,"mean","19",19.78125,0
"810","MCLA","3","2017",0,"mean","19",22.828125,0
"811","MCLA","4","2017",1,"mean","19",17.5,0
"812","MCLA","4","2017",0,"mean","19",17.6875,0
"813","MCLA","1","2018",1,"mean","19",23.203125,0
"814","MCLA","1","2018",0,"mean","19",20.703125,0
"815","MCLA","2","2018",1,"mean","19",18.28125,0
"816","MCLA","2","2018",0,"mean","19",19.96875,0
"817","MCLA","3","2018",1,"mean","19",16.15625,0
"818","MCLA","3","2018",0,"mean","19",21,0
"819","MCLA","4","2018",1,"mean","19",20.015625,0
"820","MCLA","4","2018",0,"mean","19",18.21875,0
"821","SFREC","1","2017",1,"mean","19",30.125,0
"822","SFREC","1","2017",0,"mean","19",31.140625,0
"823","SFREC","2","2017",1,"mean","19",29.71875,0
"824","SFREC","2","2017",0,"mean","19",31.25,0
"825","SFREC","3","2017",1,"mean","19",23.1875,0
"826","SFREC","3","2017",0,"mean","19",24.578125,0
"827","SFREC","4","2017",1,"mean","19",21.390625,0
"828","SFREC","4","2017",0,"mean","19",22.84375,0
"829","SFREC","1","2018",1,"mean","19",23.578125,0
"830","SFREC","1","2018",0,"mean","19",29.578125,0
"831","SFREC","2","2018",1,"mean","19",28.6875,0
"832","SFREC","2","2018",0,"mean","19",28.703125,0
"833","SFREC","3","2018",1,"mean","19",21.703125,0
"834","SFREC","3","2018",0,"mean","19",21.703125,0
"835","SFREC","4","2018",1,"mean","19",22.28125,0
"836","SFREC","4","2018",0,"mean","19",24.6875,0
"837","HREC","2","2017",1,"mean","20",24.78125,0
"838","HREC","2","2017",0,"mean","20",22.25,0
"839","HREC","3","2017",1,"mean","20",28.6875,0
"840","HREC","3","2017",0,"mean","20",29.734375,0
"841","HREC","4","2017",1,"mean","20",32.078125,0
"842","HREC","4","2017",0,"mean","20",32.515625,0
"843","HREC","2","2018",1,"mean","20",28.703125,0
"844","HREC","2","2018",0,"mean","20",27.03125,0
"845","HREC","3","2018",1,"mean","20",29.171875,0
"846","HREC","3","2018",0,"mean","20",32.234375,0
"847","HREC","4","2018",1,"mean","20",24.609375,0
"848","HREC","4","2018",0,"mean","20",31.484375,0
"849","MCLA","1","2017",1,"mean","20",23.796875,0
"850","MCLA","1","2017",0,"mean","20",25.890625,0
"851","MCLA","2","2017",1,"mean","20",25.140625,0
"852","MCLA","2","2017",0,"mean","20",20.84375,0
"853","MCLA","3","2017",1,"mean","20",19.921875,0
"854","MCLA","3","2017",0,"mean","20",23.0625,0
"855","MCLA","4","2017",1,"mean","20",17.734375,0
"856","MCLA","4","2017",0,"mean","20",17.90625,0
"857","MCLA","1","2018",1,"mean","20",23.390625,0
"858","MCLA","1","2018",0,"mean","20",20.859375,0
"859","MCLA","2","2018",1,"mean","20",18.65625,0
"860","MCLA","2","2018",0,"mean","20",20.21875,0
"861","MCLA","3","2018",1,"mean","20",16.34375,0
"862","MCLA","3","2018",0,"mean","20",21.21875,0
"863","MCLA","4","2018",1,"mean","20",20.328125,0
"864","MCLA","4","2018",0,"mean","20",18.40625,0
"865","SFREC","1","2017",1,"mean","20",30.59375,0
"866","SFREC","1","2017",0,"mean","20",31.65625,0
"867","SFREC","2","2017",1,"mean","20",29.859375,0
"868","SFREC","2","2017",0,"mean","20",31.578125,0
"869","SFREC","3","2017",1,"mean","20",23.359375,0
"870","SFREC","3","2017",0,"mean","20",24.859375,0
"871","SFREC","4","2017",1,"mean","20",21.671875,0
"872","SFREC","4","2017",0,"mean","20",23.15625,0
"873","SFREC","1","2018",1,"mean","20",23.84375,0
"874","SFREC","1","2018",0,"mean","20",29.90625,0
"875","SFREC","2","2018",1,"mean","20",28.859375,0
"876","SFREC","2","2018",0,"mean","20",28.9375,0
"877","SFREC","3","2018",1,"mean","20",21.84375,0
"878","SFREC","3","2018",0,"mean","20",21.828125,0
"879","SFREC","4","2018",1,"mean","20",22.515625,0
"880","SFREC","4","2018",0,"mean","20",25.015625,0
"881","HREC","2","2017",1,"mean","21",25.015625,0
"882","HREC","2","2017",0,"mean","21",22.359375,0
"883","HREC","3","2017",1,"mean","21",28.90625,0
"884","HREC","3","2017",0,"mean","21",29.890625,0
"885","HREC","4","2017",1,"mean","21",32.3125,0
"886","HREC","4","2017",0,"mean","21",32.765625,0
"887","HREC","2","2018",1,"mean","21",29.046875,0
"888","HREC","2","2018",0,"mean","21",27.28125,0
"889","HREC","3","2018",1,"mean","21",29.515625,0
"890","HREC","3","2018",0,"mean","21",32.53125,0
"891","HREC","4","2018",1,"mean","21",24.84375,0
"892","HREC","4","2018",0,"mean","21",31.84375,0
"893","MCLA","1","2017",1,"mean","21",23.890625,0
"894","MCLA","1","2017",0,"mean","21",26.15625,0
"895","MCLA","2","2017",1,"mean","21",25.46875,0
"896","MCLA","2","2017",0,"mean","21",21.203125,0
"897","MCLA","3","2017",1,"mean","21",20.109375,0
"898","MCLA","3","2017",0,"mean","21",23.359375,0
"899","MCLA","4","2017",1,"mean","21",18,0
"900","MCLA","4","2017",0,"mean","21",18.0625,0
"901","MCLA","1","2018",1,"mean","21",23.609375,0
"902","MCLA","1","2018",0,"mean","21",21.109375,0
"903","MCLA","2","2018",1,"mean","21",19,0
"904","MCLA","2","2018",0,"mean","21",20.421875,0
"905","MCLA","3","2018",1,"mean","21",16.5625,0
"906","MCLA","3","2018",0,"mean","21",21.453125,0
"907","MCLA","4","2018",1,"mean","21",20.5625,0
"908","MCLA","4","2018",0,"mean","21",18.65625,0
"909","SFREC","1","2017",1,"mean","21",30.90625,0
"910","SFREC","1","2017",0,"mean","21",32.046875,0
"911","SFREC","2","2017",1,"mean","21",30.1875,0
"912","SFREC","2","2017",0,"mean","21",31.921875,0
"913","SFREC","3","2017",1,"mean","21",23.5625,0
"914","SFREC","3","2017",0,"mean","21",25.0625,0
"915","SFREC","4","2017",1,"mean","21",21.984375,0
"916","SFREC","4","2017",0,"mean","21",23.296875,0
"917","SFREC","1","2018",1,"mean","21",24.109375,0
"918","SFREC","1","2018",0,"mean","21",30.1875,0
"919","SFREC","2","2018",1,"mean","21",29.046875,0
"920","SFREC","2","2018",0,"mean","21",29.25,0
"921","SFREC","3","2018",1,"mean","21",22.046875,0
"922","SFREC","3","2018",0,"mean","21",21.984375,0
